BALANCE,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,BALANCE_FREQUENCY,PRC_FULL_PAYMENT,TENURE
0.03450859622668235,0.5075869820671333,0.8035874439461883,0.09119820409690395,0.0,0.333333,0.400000479999616,0.166667,0.0,0.0,0.3103448275862069,0.8523489932885906,0.5551160259415018,0.11453255244903526,,,
0.49805876044785424,0.0,0.0,0.0,0.28276147447870226,0.0,0.0,0.0,0.18749943749943754,0.2857142857142857,0.0,0.3825503355704698,0.5055175674897671,0.3872813499533131,,,
0.3613079988864841,0.044290604404025956,0.07774887892376682,0.0,0.2537635553274413,0.083333,0.199999040000768,0.0,0.18749943749943754,0.2857142857142857,0.034482758620689655,0.7181208053691275,0.17619543599431997,0.28884719984800356,1.0,0.0,12.0
0.11530500940032372,0.0,0.0,0.0,0.3298596728869618,0.0,0.0,0.0,0.3750011250011251,0.2857142857142857,0.0,0.22147651006711408,0.9939100324797644,0.16939430288825236,,,
0.35337049336825904,0.0,0.0,0.0,0.09755833564430988,0.0,0.0,0.0,0.20454545454545459,0.14285714285714285,0.0,0.2416107382550335,0.3150018239297625,0.4085072915162725,,,
0.516832198661303,0.0,0.0,0.0,0.035139120174303144,0.0,0.0,0.0,0.3750011250011251,0.2857142857142857,0.0,0.31543624161073824,0.31853169288268424,0.6994504639757787,,,
0.39492729620609984,0.0,0.0,0.0,0.5930284342885952,0.0,0.0,0.0,0.5625005625005626,0.5714285714285714,0.0,0.31543624161073824,0.33273522294245667,0.3527631207975549,,,
0.47194882609293165,0.0,0.0,0.0,0.15264305454434288,0.0,0.0,0.0,0.18749943749943754,0.2857142857142857,0.0,0.31543624161073824,0.5340723326260663,0.5476339818633783,,,
0.22867919413301613,0.17960455729831912,0.05519282511210762,0.2712561968010476,0.0,1.0,0.199999040000768,0.916667,0.0,0.0,0.4482758620689655,0.3825503355704698,0.3302552884060097,0.20643952451836003,,,
0.34275590636074554,0.0,0.0,0.0,0.11889547681164171,0.0,0.0,0.0,0.3750011250011251,0.2857142857142857,0.0,0.22147651006711408,0.2614609511992837,0.3698793877186589,,,
0.22225161412120487,0.0,0.0,0.0,0.08682351453153254,0.0,0.0,0.0,0.3750011250011251,0.2857142857142857,0.0,0.14093959731543623,0.24818974321513815,0.2634314406067515,,,
0.3436375176366614,0.0,0.0,0.0,0.09728116843149678,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.2483221476510067,0.31962360927396544,0.28947605405047044,,,
0.05125003394370816,0.290716803760282,0.22142600896860987,0.30130951267421197,0.5075906058492301,0.5,0.199999040000768,0.416667,0.18749943749943754,0.42857142857142855,0.20689655172413793,0.4093959731543624,0.3327177078783359,0.15267559791283128,,,
0.21418694566991914,0.0,0.0,0.0,0.19826090906567884,0.0,0.0,0.0,0.9375016875016876,0.7142857142857142,0.0,0.14093959731543623,0.6067483989945918,0.21653615634089965,,,
0.23224177485569195,0.0,0.0,0.0,0.013921470446223837,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.14093959731543623,0.1606986006647302,0.21671409524002086,1.0,0.0,12.0
0.21132339102465564,0.03408777397435243,0.0,0.06240763258815827,0.0,0.333333,0.0,0.333333,0.0,0.0,0.13793103448275862,0.11409395973154363,0.142419971523326,0.16336557463709475,,,
0.007652028488276505,0.1839268379911102,0.0,0.33673183051164535,0.0,0.5,0.0,0.416667,0.0,0.0,0.20689655172413793,0.3825503355704698,0.1606808595704703,0.07379859131241273,,,
0.09579134369270476,0.1789761406018495,0.0,0.3276681320737069,0.05430672567480109,0.25,0.0,0.166667,0.5625005625005626,0.42857142857142855,0.10344827586206896,0.5838926174496644,0.22423256513611461,0.1831923401449743,,,
0.4059193402416771,0.1954222653655546,0.27802690582959644,0.0678140492002619,0.0,0.416667,1.0,0.083333,0.0,0.0,0.24137931034482757,0.2416107382550335,0.2614897751532536,0.8308862763839261,,,
0.5399401185831194,0.09025187758647116,0.05981165919282511,0.10285286689739033,0.054143093570540694,1.0,0.599999520000384,0.833333,0.18749943749943754,0.14285714285714285,0.48275862068965514,0.31543624161073824,0.4852711642546964,0.6161236785683195,,,
0.12924826781321402,0.0,0.0,0.0,0.012969990580314726,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.18120805369127516,0.8912882966861384,0.13073934036438128,,,
0.5940194847300981,0.08644050477698871,0.15173991031390135,0.0,0.16452236793755373,0.083333,0.199999040000768,0.0,0.18749943749943754,0.14285714285714285,0.06896551724137931,0.4093959731543624,0.6274742831440651,0.5162925768097367,,,
0.08505370903494412,0.0,0.0,0.0,0.23883631660641408,0.0,0.0,0.0,0.3750011250011251,0.42857142857142855,0.0,0.11409395973154363,0.1792270828404009,0.15136411560832264,,,
0.09924722466754347,0.11410616665815154,0.0,0.2089046861846413,0.0,0.666667,0.0,0.666667,0.0,0.0,0.3103448275862069,0.04697986577181208,0.2810619094705279,0.3755943147144208,,,
0.24140625610950417,0.3076023093036326,0.0,0.5631559255448509,0.0,1.0,0.0,0.833333,0.0,0.0,0.5172413793103449,0.22147651006711408,0.3821993751942002,0.2038719348484019,,,
0.2626463573587191,0.13550298881111736,0.23786547085201795,0.0,0.0,0.166667,0.400000479999616,0.0,0.0,0.0,0.06896551724137931,0.3825503355704698,0.18698892658187552,0.3633778114133306,,,
0.045395335702017696,0.339268379911102,0.5955605381165919,0.0,0.0,0.2,0.47999961600030727,0.0,0.0,0.0,0.1724137931034483,0.9865771812080536,0.4115635003067095,0.11439129010281467,,,
0.01842791952828312,0.40333622847800543,0.7080269058295965,0.0,0.0,0.416667,1.0,0.0,0.0,0.0,0.1724137931034483,0.31543624161073824,0.7761529729955745,0.09725602346237104,,,
0.031001513472258956,0.387523629489603,0.0,0.7094752595641194,0.0,0.666667,0.0,0.583333,0.0,0.0,0.41379310344827586,0.3825503355704698,0.4867285708129922,0.15731700558277334,,,
0.028772832738473964,0.21458131098962857,0.25739910313901343,0.12440370405013564,0.0,0.583333,0.199999040000768,0.416667,0.0,0.0,0.24137931034482757,0.9865771812080536,0.293008011220863,0.1558884561652426,1.0,0.0,12.0
0.334696085926057,0.0,0.0,0.0,0.19466667334059337,0.0,0.0,0.0,0.18749943749943754,0.2857142857142857,0.0,0.2483221476510067,0.22976047804806501,0.3939931831414363,,,
0.11739694634891912,0.11271649721555203,0.19786547085201794,0.0,0.0,0.166667,0.400000479999616,0.0,0.0,0.0,0.10344827586206896,0.2483221476510067,0.34374863631203995,0.13623344477572585,1.0,0.0,12.0
0.2826096619640669,0.0,0.0,0.0,0.027924943257183994,0.0,0.0,0.0,0.3750011250011251,0.2857142857142857,0.0,0.18120805369127516,0.22241568319774718,0.303336867949472,,,
0.34708329716698494,0.031400398508148984,0.0,0.05748760639790479,0.0,0.25,0.0,0.25,0.0,0.0,0.20689655172413793,0.5167785234899329,0.22481974714014016,0.42268758315864474,,,
0.2876407145060048,0.010677974761150564,0.01874439461883408,0.0,0.0,0.083333,0.199999040000768,0.0,0.0,0.0,0.034482758620689655,0.18120805369127516,0.1613955203012902,0.39825674300958264,,,
0.7461659769842827,0.1832524395851428,0.0,0.33549714713310264,0.0,1.0,0.0,0.916667,0.0,0.0,0.41379310344827586,0.9865771812080536,0.7794634115487061,0.6204536815750618,1.0,0.0,9.0
0.32883384690365136,0.0,0.0,0.0,0.1618122598053583,0.0,0.0,0.0,0.3750011250011251,0.2857142857142857,0.0,0.2416107382550335,0.2667355587221545,0.3138372613995443,,,
0.16128943356418743,0.2478771777448526,0.43513004484304935,0.0,0.0,0.166667,0.400000479999616,0.0,0.0,0.0,0.06896551724137931,0.3825503355704698,0.10654713306963624,0.23487189463863464,,,
0.0067944720512224934,0.09860011239973433,0.06152466367713004,0.11635020110373212,0.0,0.333333,0.199999040000768,0.25,0.0,0.0,0.1724137931034483,0.785234899328859,0.08546153899122833,0.11238314949089775,1.0,0.0,12.0
0.20341208193222146,0.025545394165431973,0.04484304932735426,0.0,0.0,0.083333,0.199999040000768,0.0,0.0,0.0,0.034482758620689655,0.11409395973154363,0.1771555399000342,0.5182174716468573,1.0,0.0,12.0
0.02634776416671727,0.0776171256322485,0.0,0.14210083247591432,0.0,1.0,0.0,1.0,0.0,0.0,0.41379310344827586,0.44966442953020125,0.2519729703732273,0.14039041796511603,,,
0.015444736006355837,0.11630307055637867,0.0,0.21292676082686374,0.0,1.0,0.0,1.0,0.0,0.0,0.41379310344827586,0.31543624161073824,0.08833585579845041,0.13936636943481778,,,
0.5152505353071469,0.0,0.0,0.0,0.46867322946741297,0.0,0.0,0.0,0.7500000000000001,0.5714285714285714,0.0,0.3825503355704698,0.3100573788582454,0.46007052560715633,,,
0.030516871677784916,0.08413631022326674,0.02936322869955157,0.12341221588251801,0.0,0.833333,0.199999040000768,0.666667,0.0,0.0,0.3448275862068966,0.31543624161073824,0.3045514306238325,0.11528349874367078,,,
0.09353334840164858,0.2759566750114954,0.28278026905829595,0.2102983818164812,0.0,0.666667,0.400000479999616,0.5,0.0,0.0,0.4482758620689655,0.8523489932885906,0.416862318042721,0.13392751661460925,,,
0.004157515220106248,0.2799826291319675,0.0,0.5125900289963521,0.0,0.666667,0.0,0.583333,0.0,0.0,0.27586206896551724,0.23489932885906037,0.5941159953450854,0.04415996791139379,,,
0.37815936207192047,0.0,0.0,0.0,0.07030433226796311,0.0,0.0,0.0,0.5625005625005626,0.7142857142857142,0.0,0.22147651006711408,0.29642963047834686,0.4452071439289097,,,
0.33168967140271916,0.0,0.0,0.0,0.02115566985262535,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.19463087248322145,0.19509487054272862,0.43396695765109494,,,
0.0272161610725615,0.23159454350380626,0.2966816143497758,0.11458235899354599,0.0,0.583333,1.0,0.166667,0.0,0.0,0.3103448275862069,0.919463087248322,0.3353340425170926,0.10350227867323716,,,
0.05597054445069284,0.1930158892351709,0.2603497757847534,0.08184454213824713,0.0,0.666667,0.599999520000384,0.583333,0.0,0.0,0.3448275862068966,0.18120805369127516,0.8924904164001903,0.17404036797708705,,,
0.6211957686427845,0.0,0.0,0.0,0.342198529602689,0.0,0.0,0.0,0.9375016875016876,1.0,0.0,0.8523489932885906,0.6720734626347831,0.6000364123068802,,,
0.6240463249638166,0.0,0.0,0.0,0.5543352102309275,0.0,0.0,0.0,0.5625005625005626,0.5714285714285714,0.0,0.3825503355704698,0.36903430710155605,0.741228863302729,,,
0.5395648124692648,0.0,0.0,0.0,0.5915215659392522,0.0,0.0,0.0,0.3750011250011251,0.2857142857142857,0.0,0.3825503355704698,0.6848611240015967,0.5847809630464756,,,
0.5438581888535524,0.0,0.0,0.0,0.02091153262080394,0.0,0.0,0.0,0.3750011250011251,0.14285714285714285,0.0,0.785234899328859,0.2559454597225153,0.30718909809134465,,,
0.007451184813305285,0.21747815868798856,0.23113901345291482,0.1570947525956412,0.0,0.333333,0.199999040000768,0.166667,0.0,0.0,0.13793103448275862,0.8523489932885906,0.2477172135793853,0.10325423841758782,,,
0.04534057458890536,0.14816328615950544,0.0,0.2712561968010476,0.0,0.833333,0.0,0.833333,0.0,0.0,0.3448275862068966,0.3422818791946308,0.13374704288474654,0.14006615200438402,,,
0.08949945825551126,0.4059316405252133,0.7125829596412556,0.0,0.0,0.090909,0.21818142545485966,0.0,0.0,0.0,0.3103448275862069,0.2483221476510067,0.4604858157214042,0.122617076657999,,,
0.3175882910782969,0.2839166198334441,0.10174887892376681,0.4136750537835563,0.4623423395205595,1.0,0.400000479999616,0.916667,0.5625005625005626,0.5714285714285714,0.5517241379310345,0.22147651006711408,0.31965899775652307,0.48316055975956373,,,
0.253159750455532,0.0,0.0,0.0,0.3644592189903825,0.0,0.0,0.0,0.7500000000000001,0.5714285714285714,0.0,0.6510067114093959,0.33247135944705525,0.23640808457321696,,,
0.010478945793615385,0.4039493179379758,0.4825201793721973,0.23631091572350577,0.0,0.75,0.799998560001152,0.583333,0.0,0.0,0.5862068965517241,0.5167785234899329,0.3842888898022853,0.1184504649460054,,,
0.5706728070405588,0.0,0.0,0.0,0.190019539874042,0.0,0.0,0.0,0.5625005625005626,0.5714285714285714,0.0,0.3825503355704698,0.4170948150290449,0.6081161739614733,,,
0.00496452257027987,0.04598170949777755,0.0,0.08418295762791134,0.0,0.5,0.0,0.5,0.0,0.0,0.20689655172413793,0.31543624161073824,0.07119639981693263,0.1015565256195474,,,
0.301453092739283,0.2710366320952332,0.47578475336322873,0.0,0.0,0.25,0.599999520000384,0.0,0.0,0.0,0.10344827586206896,0.19463087248322145,0.3239191791755252,0.39763662664152943,,,
0.33050706727460877,0.06815511163337251,0.0,0.12477785052848192,0.0,0.333333,0.0,0.333333,0.0,0.0,0.13793103448275862,0.18120805369127516,0.32084323155801,0.6257749606451415,,,
0.29560931544128916,0.40157359628059064,0.579372197309417,0.13095126742119542,0.0,0.5,0.400000479999616,0.416667,0.0,0.0,0.3448275862068966,0.6510067114093959,0.3384404252632126,0.2661098563159615,,,
0.366951665026377,0.04598170949777755,0.08071748878923767,0.0,0.15345381680655482,0.083333,0.199999040000768,0.0,0.5625005625005626,0.42857142857142855,0.034482758620689655,0.22147651006711408,0.1971880237817213,0.5496460712645092,1.0,0.0,12.0
0.46053524755651215,0.5139784396873244,0.615255605381166,0.29931718267701807,0.0,0.25,0.400000479999616,0.166667,0.0,0.0,0.3448275862068966,0.6510067114093959,0.3292228758686347,0.4782495400206939,,,
0.3148014832471856,0.047688141828028406,0.0,0.08730708072210272,0.0,0.333333,0.0,0.333333,0.0,0.0,0.13793103448275862,0.18120805369127516,0.20338742169251847,0.822098109394892,1.0,0.0,12.0
0.3767488755679497,0.0,0.0,0.0,0.0665359114515172,0.0,0.0,0.0,0.5625005625005626,0.42857142857142855,0.0,0.919463087248322,0.2820424634246817,0.3358377409961372,,,
0.22016529783507327,0.061308945997036735,0.0,0.11224394350388178,0.0,0.5,0.0,0.5,0.0,0.0,0.3103448275862069,0.11409395973154363,0.20134317103957605,0.7047656476716483,,,
0.5914112068997148,0.07935421243549788,0.0,0.14528107754185765,0.2530561120030013,0.333333,0.0,0.25,0.3750011250011251,0.2857142857142857,0.13793103448275862,0.5838926174496644,0.3561169271514942,0.7810374741156039,1.0,0.0,12.0
0.03548715265059748,0.1054105144842385,0.0,0.1929847535310074,0.0,0.833333,0.0,0.833333,0.0,0.0,0.3448275862068966,0.3825503355704698,0.15205029340969514,0.13313374789472,,,
0.32178892457970987,0.024635978133142594,0.043246636771300445,0.0,0.03766127700035153,0.083333,0.199999040000768,0.0,0.18749943749943754,0.14285714285714285,0.034482758620689655,0.20805369127516776,0.1902688255100568,0.4475749356265402,,,
0.37353498740868796,0.3375108567925203,0.392,0.2090824057618558,0.05110890857583585,0.75,1.0,0.583333,0.18749943749943754,0.14285714285714285,0.5517241379310345,0.2483221476510067,0.22302422504991792,0.3924466601278249,,,
0.3768244716560148,0.20180861390691257,0.3542600896860987,0.0,0.0,0.166667,0.400000479999616,0.0,0.0,0.0,0.06896551724137931,0.785234899328859,0.3197328249926863,0.37653629796749477,,,
0.039940953916985836,0.23299954018290503,0.0,0.4265737536245441,0.0,0.416667,0.0,0.333333,0.0,0.0,0.27586206896551724,0.3825503355704698,0.2516769021263231,0.13084959519513048,,,
0.1623551924665062,0.15899453328564858,0.2791031390134529,0.0,0.0,0.166667,0.400000479999616,0.0,0.0,0.0,0.13793103448275862,0.11409395973154363,0.30705991424342693,0.14824537016551104,,,
0.6272148990264691,0.0,0.0,0.0,0.4212428411778699,0.0,0.0,0.0,0.3750011250011251,0.5714285714285714,0.0,0.5167785234899329,0.4964437596337005,0.7670821757075567,,,
0.34434830432990665,0.0,0.0,0.0,0.5414194949413977,0.0,0.0,0.0,0.9642857142857144,0.5714285714285714,0.0,0.2483221476510067,0.1612028648184301,0.3390541217009816,1.0,0.0,12.0
0.3596040138915462,0.16553415419199918,0.29058295964125563,0.0,0.7231749780310759,0.166667,0.400000479999616,0.0,0.5625005625005626,1.0,0.10344827586206896,0.5167785234899329,0.28776858375577324,0.4471630636661083,,,
0.13994260588677557,0.0,0.0,0.0,0.3153355302642214,0.0,0.0,0.0,0.7500000000000001,0.8571428571428571,0.0,0.1610738255033557,0.4461724105936861,0.15097857387634767,,,
0.35712606397901864,0.06512031880651918,0.11431390134529147,0.0,0.0,0.083333,0.199999040000768,0.0,0.0,0.0,0.06896551724137931,0.44966442953020125,0.2332748605289687,0.40084840290913937,,,
0.29521044449615647,0.0,0.0,0.0,0.026234034570976637,0.0,0.0,0.0,0.20454545454545459,0.14285714285714285,0.0,0.18120805369127516,0.17549247033549642,0.29399037859047217,,,
0.2987590854900357,0.0,0.0,0.0,0.16107302740215576,0.0,0.0,0.0,0.9375016875016876,0.7142857142857142,0.0,0.18120805369127516,0.44252280245853204,0.34956001613728593,,,
0.6787104150562231,0.21875031931742708,0.384,0.0,0.24405441790661458,0.333333,0.799998560001152,0.0,0.5625005625005626,0.42857142857142855,0.24137931034482757,0.5570469798657718,0.41539060116421134,0.5684600940312509,,,
0.24767552224134093,0.0,0.0,0.0,0.016749179591761584,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.14093959731543623,0.15876950214519212,0.2909357599943863,,,
0.3335852435061733,0.32175956675011497,0.3801704035874439,0.19258254606678515,0.0,0.333333,0.199999040000768,0.166667,0.0,0.0,0.20689655172413793,0.2483221476510067,0.31566760024780965,0.38523604601951067,,,
0.5613521899351682,0.0,0.0,0.0,0.8968920067434301,0.0,0.0,0.0,0.3750011250011251,0.5714285714285714,0.0,0.6510067114093959,0.9339011164994405,0.5675264346933858,,,
0.1727668794591227,0.3372094211413682,0.47550672645739916,0.12143859320924144,0.067285360380044,0.333333,0.799998560001152,0.25,0.18749943749943754,0.2857142857142857,0.5517241379310345,0.25503355704697983,0.7013562947015597,0.26994270262147246,,,
0.22148939008032015,0.2094313595258775,0.0,0.3834253110092602,0.06282037966079461,1.0,0.0,1.0,0.5625005625005626,0.8571428571428571,0.41379310344827586,0.11409395973154363,0.4379254641479923,0.7769177751784461,,,
0.024673515842710447,0.02793133398048332,0.0,0.05113646992797681,0.2579547866331602,0.166667,0.0,0.166667,0.3750011250011251,0.2857142857142857,0.06896551724137931,0.14093959731543623,0.2313495363720047,0.09343627604401576,,,
0.2094485679984105,0.10647320288152047,0.0,0.19493031521840803,0.0,0.333333,0.0,0.333333,0.0,0.0,0.13793103448275862,0.11409395973154363,0.24301187943137798,0.6991566508787838,,,
0.07487649837150069,0.49104378480559957,0.8619910313901346,0.0,0.0,0.333333,0.799998560001152,0.0,0.0,0.0,0.13793103448275862,0.919463087248322,0.2303536271341799,0.30772160928753634,,,
0.05565064758747167,0.2213252950493026,0.0,0.40520063604901324,0.0,1.0,0.0,1.0,0.0,0.0,0.8275862068965517,0.785234899328859,0.12853277575446254,0.13257400578188172,,,
0.03495134855479472,0.113779185612834,0.08493273542600897,0.11972687307080723,0.0,0.5,0.400000479999616,0.333333,0.0,0.0,0.27586206896551724,0.5503355704697986,0.20684560558436418,0.13617403164090455,,,
0.2998648156926862,0.0,0.0,0.0,0.03627659284809822,0.0,0.0,0.0,0.3750011250011251,0.14285714285714285,0.0,0.18120805369127516,0.1021397287936486,0.17407681190739455,,,
0.2833640150818981,0.6542584172073774,0.21291479820627804,0.9757553082031617,0.0,0.833333,0.199999040000768,0.833333,0.0,0.0,0.9655172413793103,0.22147651006711408,0.30719135815220927,0.27733558274027514,,,
0.005714787736397868,0.10520615133091503,0.0,0.19261060705266111,0.0,0.666667,0.0,0.666667,0.0,0.0,0.8275862068965517,0.14093959731543623,0.1838726995984912,0.08950497988347698,,,
0.016423375074312282,0.08739590251877587,0.0,0.16000374146478347,0.0,0.5,0.0,0.5,0.0,0.0,0.20689655172413793,0.18120805369127516,0.18518968635265654,0.12135743359470189,,,
0.27958679368453376,0.775691002912175,0.9191300448430493,0.46153774202600323,0.013846586960304323,1.0,0.799998560001152,0.916667,0.18749943749943754,0.14285714285714285,0.7586206896551724,0.20805369127516776,0.16510847991394953,0.3157411763278494,,,
0.24023548938460368,0.05773259081387626,0.10134529147982063,0.0,0.06729274835737278,0.1,0.23999980800015364,0.0,0.22500022500022504,0.14285714285714285,0.06896551724137931,0.31543624161073824,0.11201630597325107,0.19237670480199223,1.0,0.0,12.0
0.2098513685484056,0.02597966586624432,0.045605381165919286,0.0,0.0,0.166667,0.400000479999616,0.0,0.0,0.0,0.06896551724137931,0.14093959731543623,0.14343302384099743,0.25402930312201744,,,
0.13151911587954687,0.10516527870025034,0.18460986547085204,0.0,0.381663304830302,0.25,0.599999520000384,0.0,0.5625005625005626,0.42857142857142855,0.10344827586206896,0.785234899328859,0.14489245444807647,0.16620020097068822,,,
0.31020329156110726,0.5215143309661268,0.0,0.954784398091853,0.0,1.0,0.0,1.0,0.0,0.0,0.9310344827586207,0.6510067114093959,0.29594609465139854,0.3369751065314619,,,
0.36571141331728585,0.08278751341133193,0.0655067264573991,0.08324759143204566,0.0,0.25,0.199999040000768,0.166667,0.0,0.0,0.13793103448275862,0.22147651006711408,0.18600043431293684,0.7597127201043933,,,
0.25605634818411993,0.06641802483012313,0.06278026905829596,0.05612197175194089,0.0,0.416667,0.400000479999616,0.166667,0.0,0.0,0.1724137931034483,0.14093959731543623,0.15671002001403173,0.24151366455079668,1.0,0.0,12.0
0.46315850434824307,0.0,0.0,0.0,0.7518638738820407,0.0,0.0,0.0,0.7500000000000001,0.7142857142857142,0.0,0.785234899328859,0.6595148811102055,0.43467637377623414,,,
0.10798940289600323,0.0,0.0,0.0,0.1761867368556989,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.14093959731543623,0.5411990839248345,0.17718826243814048,0.909091,0.0,11.0
0.2804110200617105,0.0,0.0,0.0,0.03587408848290288,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.18120805369127516,0.2794292131318683,0.3237341540262833,,,
0.5872665446717987,0.0,0.0,0.0,0.5869312622493602,0.0,0.0,0.0,0.3750011250011251,0.5714285714285714,0.0,0.3825503355704698,0.36566203794708124,0.4845985324617113,1.0,0.0,12.0
0.2542380033582079,0.0,0.0,0.0,0.5043347031805495,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.22147651006711408,0.1335065110381009,0.21232563939101254,,,
0.22989515847197955,0.0,0.0,0.0,0.0488410108438202,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.14093959731543623,0.2514529846307314,0.1960272453607712,,,
0.3423191660070407,0.0,0.0,0.0,0.04429713036995081,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.22147651006711408,0.26169814711367534,0.3977749617511336,,,
0.6175838340265817,0.04887855719613754,0.08580269058295964,0.0,0.0966341481820284,0.083333,0.199999040000768,0.0,0.18749943749943754,0.14285714285714285,0.034482758620689655,0.7181208053691275,0.3837047699955213,0.7371338240161174,,,
0.006642673168048819,0.0,0.0,0.0,0.26878762058577765,0.0,0.0,0.0,0.18749943749943754,0.42857142857142855,0.0,0.9865771812080536,0.47429531618556814,0.17750020602414499,,,
0.34421043064232537,0.4219894752976039,0.7407713004484305,0.0,0.32403399111011333,0.333333,0.799998560001152,0.0,0.3750011250011251,0.5714285714285714,0.13793103448275862,0.5167785234899329,0.14485049973318645,0.25385223179754945,,,
0.33172397562109934,0.4928575077913452,0.8651748878923766,0.0,0.0,0.3,0.7199994240004608,0.0,0.0,0.0,0.3448275862068966,0.3825503355704698,0.16177968180720748,0.4998108380955594,,,
0.38890252043181306,0.10100648853011801,0.17730941704035874,0.0,0.0964004671469332,0.25,0.599999520000384,0.0,0.18749943749943754,0.14285714285714285,0.10344827586206896,0.2416107382550335,0.3315283208168434,0.5198409604530896,,,
0.38654647178171525,0.0,0.0,0.0,0.035282923370028925,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.2483221476510067,0.2557133557333176,0.4199146407206303,,,
0.7720259627873984,0.0,0.0,0.0,0.5198047192729277,0.0,0.0,0.0,0.18749943749943754,0.42857142857142855,0.0,0.5167785234899329,0.5012509175197991,0.8719621985272867,,,
0.21943861463639955,0.0,0.0,0.0,0.2139638095339211,0.0,0.0,0.0,0.6136363636363638,0.42857142857142855,0.0,0.14093959731543623,0.30225919083339875,0.1692299554401406,,,
0.23474287507781025,0.05619986716395034,0.09865470852017938,0.0,0.12126356888961633,0.083333,0.199999040000768,0.0,0.7500000000000001,1.0,0.034482758620689655,0.14093959731543623,0.28448795505691676,0.36142165243083174,,,
0.4849418088294643,0.061308945997036735,0.10762331838565023,0.0,0.0,0.125,0.299999760000192,0.0,0.0,0.0,0.034482758620689655,0.31543624161073824,0.1928653154976812,0.5884429211526002,,,
0.3113124724236248,0.13225361467327443,0.022887892376681613,0.21825834814329811,0.050780784599341974,0.666667,0.199999040000768,0.666667,0.18749943749943754,0.14285714285714285,0.4482758620689655,0.18120805369127516,0.37419680651500636,0.33328808478964705,1.0,0.0,12.0
0.026710850458871345,0.15381903642773206,0.27001793721973094,0.0,0.0,0.083333,0.199999040000768,0.0,0.0,0.0,0.034482758620689655,0.6510067114093959,0.41426635110474,0.10908194515124828,,,
0.045657731183953255,0.3157410718847392,0.2986547085201794,0.2665793658217192,0.0,0.5,0.199999040000768,0.333333,0.0,0.0,0.24137931034482757,0.785234899328859,0.21290154761785599,0.1383928753405193,,,
0.5757152379967527,0.0,0.0,0.0,0.7727095394125222,0.0,0.0,0.0,0.9375016875016876,1.0,0.0,0.3825503355704698,0.50549311193738,0.5258290244537275,,,
0.0034322413084049135,0.07546109436468604,0.0,0.13815358712936116,0.0,0.666667,0.0,0.666667,0.0,0.0,0.48275862068965514,0.5167785234899329,0.09858298667451525,0.10400241393706627,,,
0.343323398047447,0.0,0.0,0.0,0.15624481687326322,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.5167785234899329,0.45533381819069824,0.37245856795419036,,,
0.05027727192996577,0.6019107954835743,0.8085201793721973,0.2587409971003648,0.0,1.0,0.599999520000384,1.0,0.0,0.0,0.9655172413793103,0.785234899328859,0.6218043432287539,0.14500031727734886,1.0,0.1,12.0
0.26020023342789944,0.434889899351147,0.23358744394618833,0.55257693386961,0.0,0.833333,0.599999520000384,0.75,0.0,0.0,0.7241379310344828,0.46308724832214765,0.5537564983842466,0.29857551146100386,,,
0.02135418234634898,0.2117610994737649,0.0,0.3876905808624077,0.0,1.0,0.0,1.0,0.0,0.0,0.41379310344827586,0.11409395973154363,0.13125608171216693,0.11771427735453693,,,
0.29439638376988925,0.0,0.0,0.0,0.061821667156066094,0.0,0.0,0.0,0.3750011250011251,0.2857142857142857,0.0,0.18120805369127516,0.18944140981471985,0.24173776371963931,,,
0.2793271855409998,0.4557298319113064,0.504932735426009,0.3077354784398092,0.0,0.583333,0.599999520000384,0.25,0.0,0.0,0.48275862068965514,0.44966442953020125,0.3700778644013676,0.2967544515677658,1.0,0.0,12.0
0.2653638086184283,0.0,0.0,0.0,0.10366340443078753,0.0,0.0,0.0,0.18749943749943754,0.14285714285714285,0.0,0.16778523489932884,0.19682700196931596,0.4667636513028986,,,
0.07872316766084816,0.0,0.0,0.0,0.2553604146155284,0.0,0.0,0.0,0.4500004500004501,0.2857142857142857,0.0,0.8523489932885906,0.05192561876283,0.12953301754521054,,,
